City,Year_Month,Price
"Nashville, TN",2017-08,142.0
"Nashville, TN",2017-09,144.0
"Nashville, TN",2017-10,145.0
"Nashville, TN",2017-11,147.0
"Nashville, TN",2017-12,149.0
"Nashville, TN",2018-01,150.0
"Nashville, TN",2018-02,152.0
"Nashville, TN",2018-03,154.0
"Milwaukee, WI",1996-04,46.0
"Milwaukee, WI",1996-05,46.0
"Milwaukee, WI",1996-06,46.0
"Milwaukee, WI",1996-07,46.0
"Milwaukee, WI",1996-08,46.0
"Milwaukee, WI",1996-09,47.0
"Milwaukee, WI",1996-10,47.0
"Milwaukee, WI",1996-11,47.0
"Milwaukee, WI",1996-12,47.0
"Milwaukee, WI",1997-01,47.0
"Milwaukee, WI",1997-02,47.0
"Milwaukee, WI",1997-03,47.0
"Milwaukee, WI",1997-04,47.0
"Milwaukee, WI",1997-05,48.0
"Milwaukee, WI",1997-06,48.0
"Milwaukee, WI",1997-07,48.0
"Milwaukee, WI",1997-08,48.0
"Milwaukee, WI",1997-09,49.0
"Milwaukee, WI",1997-10,49.0
"Milwaukee, WI",1997-11,49.0
"Milwaukee, WI",1997-12,49.0
"Milwaukee, WI",1998-01,50.0
"Milwaukee, WI",1998-02,50.0
"Milwaukee, WI",1998-03,50.0
"Milwaukee, WI",1998-04,51.0
"Milwaukee, WI",1998-05,51.0
"Milwaukee, WI",1998-06,51.0
"Milwaukee, WI",1998-07,51.0
"Milwaukee, WI",1998-08,51.0
"Milwaukee, WI",1998-09,52.0
"Milwaukee, WI",1998-10,52.0
"Milwaukee, WI",1998-11,52.0
"Milwaukee, WI",1998-12,52.0
"Milwaukee, WI",1999-01,53.0
"Milwaukee, WI",1999-02,53.0
"Milwaukee, WI",1999-03,53.0
"Milwaukee, WI",1999-04,53.0
"Milwaukee, WI",1999-05,54.0
"Milwaukee, WI",1999-06,54.0
"Milwaukee, WI",1999-07,54.0
"Milwaukee, WI",1999-08,54.0
"Milwaukee, WI",1999-09,54.0
"Milwaukee, WI",1999-10,55.0
"Milwaukee, WI",1999-11,55.0
"Milwaukee, WI",1999-12,55.0
"Milwaukee, WI",2000-01,56.0
"Milwaukee, WI",2000-02,56.0
"Milwaukee, WI",2000-03,57.0
"Milwaukee, WI",2000-04,57.0
"Milwaukee, WI",2000-05,57.0
"Milwaukee, WI",2000-06,58.0
"Milwaukee, WI",2000-07,58.0
"Milwaukee, WI",2000-08,59.0
"Milwaukee, WI",2000-09,59.0
"Milwaukee, WI",2000-10,59.0
"Milwaukee, WI",2000-11,60.0
"Milwaukee, WI",2000-12,60.0
"Milwaukee, WI",2001-01,61.0
"Milwaukee, WI",2001-02,61.0
"Milwaukee, WI",2001-03,62.0
"Milwaukee, WI",2001-04,62.0
"Milwaukee, WI",2001-05,62.0
"Milwaukee, WI",2001-06,63.0
"Milwaukee, WI",2001-07,63.0
"Milwaukee, WI",2001-08,63.0
"Milwaukee, WI",2001-09,64.0
"Milwaukee, WI",2001-10,64.0
"Milwaukee, WI",2001-11,65.0
"Milwaukee, WI",2001-12,65.0
"Milwaukee, WI",2002-01,66.0
"Milwaukee, WI",2002-02,66.0
"Milwaukee, WI",2002-03,66.0
"Milwaukee, WI",2002-04,67.0
"Milwaukee, WI",2002-05,67.0
"Milwaukee, WI",2002-06,67.0
"Milwaukee, WI",2002-07,68.0
"Milwaukee, WI",2002-08,68.0
"Milwaukee, WI",2002-09,68.0
"Milwaukee, WI",2002-10,69.0
"Milwaukee, WI",2002-11,69.0
"Milwaukee, WI",2002-12,70.0
"Milwaukee, WI",2003-01,71.0
"Milwaukee, WI",2003-02,71.0
"Milwaukee, WI",2003-03,72.0
"Milwaukee, WI",2003-04,73.0
"Milwaukee, WI",2003-05,73.0
"Milwaukee, WI",2003-06,74.0
"Milwaukee, WI",2003-07,75.0
"Milwaukee, WI",2003-08,76.0
"Milwaukee, WI",2003-09,76.0
"Milwaukee, WI",2003-10,77.0
"Milwaukee, WI",2003-11,77.0
"Milwaukee, WI",2003-12,78.0
"Milwaukee, WI",2004-01,78.0
"Milwaukee, WI",2004-02,79.0
"Milwaukee, WI",2004-03,80.0
"Milwaukee, WI",2004-04,80.0
"Milwaukee, WI",2004-05,81.0
"Milwaukee, WI",2004-06,82.0
"Milwaukee, WI",2004-07,83.0
"Milwaukee, WI",2004-08,84.0
"Milwaukee, WI",2004-09,85.0
"Milwaukee, WI",2004-10,86.0
"Milwaukee, WI",2004-11,87.0
"Milwaukee, WI",2004-12,88.0
"Milwaukee, WI",2005-01,89.0
"Milwaukee, WI",2005-02,90.0
"Milwaukee, WI",2005-03,91.0
"Milwaukee, WI",2005-04,92.0
"Milwaukee, WI",2005-05,93.0
"Milwaukee, WI",2005-06,94.0
"Milwaukee, WI",2005-07,95.0
"Milwaukee, WI",2005-08,96.0
"Milwaukee, WI",2005-09,97.0
"Milwaukee, WI",2005-10,98.0
"Milwaukee, WI",2005-11,99.0
"Milwaukee, WI",2005-12,99.0
"Milwaukee, WI",2006-01,100.0
"Milwaukee, WI",2006-02,100.0
"Milwaukee, WI",2006-03,100.0
"Milwaukee, WI",2006-04,100.0
"Milwaukee, WI",2006-05,100.0
"Milwaukee, WI",2006-06,100.0
"Milwaukee, WI",2006-07,100.0
"Milwaukee, WI",2006-08,100.0
"Milwaukee, WI",2006-09,100.0
"Milwaukee, WI",2006-10,100.0
"Milwaukee, WI",2006-11,101.0
"Milwaukee, WI",2006-12,101.0
"Milwaukee, WI",2007-01,101.0
"Milwaukee, WI",2007-02,101.0
"Milwaukee, WI",2007-03,101.0
"Milwaukee, WI",2007-04,101.0
"Milwaukee, WI",2007-05,101.0
"Milwaukee, WI",2007-06,100.0
"Milwaukee, WI",2007-07,100.0
"Milwaukee, WI",2007-08,99.0
"Milwaukee, WI",2007-09,99.0
"Milwaukee, WI",2007-10,99.0
"Milwaukee, WI",2007-11,99.0
"Milwaukee, WI",2007-12,98.0
"Milwaukee, WI",2008-01,98.0
"Milwaukee, WI",2008-02,97.0
"Milwaukee, WI",2008-03,96.0
"Milwaukee, WI",2008-04,95.0
"Milwaukee, WI",2008-05,95.0
"Milwaukee, WI",2008-06,95.0
"Milwaukee, WI",2008-07,94.0
"Milwaukee, WI",2008-08,93.0
"Milwaukee, WI",2008-09,92.0
"Milwaukee, WI",2008-10,91.0
"Milwaukee, WI",2008-11,90.0
"Milwaukee, WI",2008-12,89.0
"Milwaukee, WI",2009-01,88.0
"Milwaukee, WI",2009-02,87.0
"Milwaukee, WI",2009-03,86.0
"Milwaukee, WI",2009-04,85.0
"Milwaukee, WI",2009-05,83.0
"Milwaukee, WI",2009-06,82.0
"Milwaukee, WI",2009-07,80.0
"Milwaukee, WI",2009-08,79.0
"Milwaukee, WI",2009-09,78.0
"Milwaukee, WI",2009-10,77.0
"Milwaukee, WI",2009-11,77.0
"Milwaukee, WI",2009-12,76.0
"Milwaukee, WI",2010-01,75.0
"Milwaukee, WI",2010-02,75.0
"Milwaukee, WI",2010-03,74.0
"Milwaukee, WI",2010-04,74.0
"Milwaukee, WI",2010-05,74.0
"Milwaukee, WI",2010-06,74.0
"Milwaukee, WI",2010-07,74.0
"Milwaukee, WI",2010-08,73.0
"Milwaukee, WI",2010-09,72.0
"Milwaukee, WI",2010-10,71.0
"Milwaukee, WI",2010-11,70.0
"Milwaukee, WI",2010-12,69.0
"Milwaukee, WI",2011-01,68.0
"Milwaukee, WI",2011-02,68.0
"Milwaukee, WI",2011-03,67.0
"Milwaukee, WI",2011-04,66.0
"Milwaukee, WI",2011-05,66.0
"Milwaukee, WI",2011-06,65.0
"Milwaukee, WI",2011-07,64.0
"Milwaukee, WI",2011-08,63.0
"Milwaukee, WI",2011-09,62.0
"Milwaukee, WI",2011-10,61.0
"Milwaukee, WI",2011-11,61.0
"Milwaukee, WI",2011-12,60.0
"Milwaukee, WI",2012-01,60.0
"Milwaukee, WI",2012-02,59.0
"Milwaukee, WI",2012-03,59.0
"Milwaukee, WI",2012-04,59.0
"Milwaukee, WI",2012-05,58.0
"Milwaukee, WI",2012-06,58.0
"Milwaukee, WI",2012-07,59.0
"Milwaukee, WI",2012-08,59.0
"Milwaukee, WI",2012-09,58.0
"Milwaukee, WI",2012-10,58.0
"Milwaukee, WI",2012-11,58.0
"Milwaukee, WI",2012-12,58.0
"Milwaukee, WI",2013-01,58.0
"Milwaukee, WI",2013-02,59.0
"Milwaukee, WI",2013-03,59.0
"Milwaukee, WI",2013-04,59.0
"Milwaukee, WI",2013-05,59.0
"Milwaukee, WI",2013-06,58.0
"Milwaukee, WI",2013-07,58.0
"Milwaukee, WI",2013-08,59.0
"Milwaukee, WI",2013-09,59.0
"Milwaukee, WI",2013-10,59.0
"Milwaukee, WI",2013-11,60.0
"Milwaukee, WI",2013-12,60.0
"Milwaukee, WI",2014-01,60.0
"Milwaukee, WI",2014-02,60.0
"Milwaukee, WI",2014-03,60.0
"Milwaukee, WI",2014-04,60.0
"Milwaukee, WI",2014-05,60.0
"Milwaukee, WI",2014-06,60.0
"Milwaukee, WI",2014-07,60.0
"Milwaukee, WI",2014-08,60.0
"Milwaukee, WI",2014-09,60.0
"Milwaukee, WI",2014-10,60.0
"Milwaukee, WI",2014-11,60.0
"Milwaukee, WI",2014-12,60.0
"Milwaukee, WI",2015-01,61.0
"Milwaukee, WI",2015-02,61.0
"Milwaukee, WI",2015-03,61.0
"Milwaukee, WI",2015-04,61.0
"Milwaukee, WI",2015-05,62.0
"Milwaukee, WI",2015-06,62.0
"Milwaukee, WI",2015-07,63.0
"Milwaukee, WI",2015-08,63.0
"Milwaukee, WI",2015-09,63.0
"Milwaukee, WI",2015-10,64.0
"Milwaukee, WI",2015-11,64.0
"Milwaukee, WI",2015-12,64.0
"Milwaukee, WI",2016-01,64.0
"Milwaukee, WI",2016-02,63.0
"Milwaukee, WI",2016-03,64.0
"Milwaukee, WI",2016-04,64.0
"Milwaukee, WI",2016-05,64.0
"Milwaukee, WI",2016-06,65.0
"Milwaukee, WI",2016-07,65.0
"Milwaukee, WI",2016-08,66.0
"Milwaukee, WI",2016-09,66.0
"Milwaukee, WI",2016-10,67.0
"Milwaukee, WI",2016-11,67.0
"Milwaukee, WI",2016-12,68.0
"Milwaukee, WI",2017-01,68.0
"Milwaukee, WI",2017-02,68.0
"Milwaukee, WI",2017-03,69.0
"Milwaukee, WI",2017-04,69.0
"Milwaukee, WI",2017-05,69.0
"Milwaukee, WI",2017-06,70.0
"Milwaukee, WI",2017-07,71.0
"Milwaukee, WI",2017-08,72.0
"Milwaukee, WI",2017-09,73.0
"Milwaukee, WI",2017-10,73.0
"Milwaukee, WI",2017-11,74.0
"Milwaukee, WI",2017-12,75.0
"Milwaukee, WI",2018-01,76.0
"Milwaukee, WI",2018-02,77.0
"Milwaukee, WI",2018-03,78.0
"Tucson, AZ",1996-04,64.0
"Tucson, AZ",1996-05,64.0
"Tucson, AZ",1996-06,64.0
"Tucson, AZ",1996-07,64.0
"Tucson, AZ",1996-08,64.0
"Tucson, AZ",1996-09,65.0
"Tucson, AZ",1996-10,65.0
"Tucson, AZ",1996-11,65.0
"Tucson, AZ",1996-12,65.0
"Tucson, AZ",1997-01,65.0
"Tucson, AZ",1997-02,65.0
"Tucson, AZ",1997-03,65.0
"Tucson, AZ",1997-04,65.0
"Tucson, AZ",1997-05,66.0
"Tucson, AZ",1997-06,66.0
"Tucson, AZ",1997-07,66.0
"Tucson, AZ",1997-08,66.0
"Tucson, AZ",1997-09,66.0
"Tucson, AZ",1997-10,66.0
"Tucson, AZ",1997-11,66.0
"Tucson, AZ",1997-12,66.0
"Tucson, AZ",1998-01,66.0
"Tucson, AZ",1998-02,67.0
"Tucson, AZ",1998-03,67.0
"Tucson, AZ",1998-04,67.0
"Tucson, AZ",1998-05,67.0
"Tucson, AZ",1998-06,67.0
"Tucson, AZ",1998-07,68.0
"Tucson, AZ",1998-08,68.0
"Tucson, AZ",1998-09,68.0
"Tucson, AZ",1998-10,68.0
"Tucson, AZ",1998-11,68.0
"Tucson, AZ",1998-12,68.0
"Tucson, AZ",1999-01,69.0
"Tucson, AZ",1999-02,69.0
"Tucson, AZ",1999-03,69.0
"Tucson, AZ",1999-04,70.0
"Tucson, AZ",1999-05,70.0
"Tucson, AZ",1999-06,70.0
"Tucson, AZ",1999-07,70.0
"Tucson, AZ",1999-08,71.0
"Tucson, AZ",1999-09,71.0
"Tucson, AZ",1999-10,71.0
"Tucson, AZ",1999-11,72.0
"Tucson, AZ",1999-12,72.0
"Tucson, AZ",2000-01,72.0
"Tucson, AZ",2000-02,73.0
"Tucson, AZ",2000-03,73.0
"Tucson, AZ",2000-04,73.0
"Tucson, AZ",2000-05,73.0
"Tucson, AZ",2000-06,74.0
"Tucson, AZ",2000-07,74.0
"Tucson, AZ",2000-08,74.0
"Tucson, AZ",2000-09,74.0
"Tucson, AZ",2000-10,75.0
"Tucson, AZ",2000-11,75.0
"Tucson, AZ",2000-12,76.0
"Tucson, AZ",2001-01,76.0
"Tucson, AZ",2001-02,76.0
"Tucson, AZ",2001-03,77.0
"Tucson, AZ",2001-04,77.0
"Tucson, AZ",2001-05,77.0
"Tucson, AZ",2001-06,78.0
"Tucson, AZ",2001-07,78.0
"Tucson, AZ",2001-08,79.0
"Tucson, AZ",2001-09,79.0
"Tucson, AZ",2001-10,79.0
"Tucson, AZ",2001-11,80.0
"Tucson, AZ",2001-12,80.0
"Tucson, AZ",2002-01,81.0
"Tucson, AZ",2002-02,82.0
"Tucson, AZ",2002-03,82.0
"Tucson, AZ",2002-04,82.0
"Tucson, AZ",2002-05,83.0
"Tucson, AZ",2002-06,83.0
"Tucson, AZ",2002-07,83.0
"Tucson, AZ",2002-08,84.0
"Tucson, AZ",2002-09,84.0
"Tucson, AZ",2002-10,85.0
"Tucson, AZ",2002-11,86.0
"Tucson, AZ",2002-12,86.0
"Tucson, AZ",2003-01,87.0
"Tucson, AZ",2003-02,88.0
"Tucson, AZ",2003-03,88.0
"Tucson, AZ",2003-04,89.0
"Tucson, AZ",2003-05,89.0
"Tucson, AZ",2003-06,90.0
"Tucson, AZ",2003-07,91.0
"Tucson, AZ",2003-08,91.0
"Tucson, AZ",2003-09,92.0
"Tucson, AZ",2003-10,93.0
"Tucson, AZ",2003-11,93.0
"Tucson, AZ",2003-12,94.0
"Tucson, AZ",2004-01,95.0
"Tucson, AZ",2004-02,96.0
"Tucson, AZ",2004-03,97.0
"Tucson, AZ",2004-04,98.0
"Tucson, AZ",2004-05,99.0
"Tucson, AZ",2004-06,100.0
"Tucson, AZ",2004-07,102.0
"Tucson, AZ",2004-08,103.0
"Tucson, AZ",2004-09,105.0
"Tucson, AZ",2004-10,107.0
"Tucson, AZ",2004-11,109.0
"Tucson, AZ",2004-12,112.0
"Tucson, AZ",2005-01,114.0
"Tucson, AZ",2005-02,116.0
"Tucson, AZ",2005-03,119.0
"Tucson, AZ",2005-04,122.0
"Tucson, AZ",2005-05,126.0
"Tucson, AZ",2005-06,130.0
"Tucson, AZ",2005-07,134.0
"Tucson, AZ",2005-08,137.0
"Tucson, AZ",2005-09,139.0
"Tucson, AZ",2005-10,142.0
"Tucson, AZ",2005-11,143.0
"Tucson, AZ",2005-12,144.0
"Tucson, AZ",2006-01,144.0
"Tucson, AZ",2006-02,145.0
"Tucson, AZ",2006-03,146.0
"Tucson, AZ",2006-04,146.0
"Tucson, AZ",2006-05,146.0
"Tucson, AZ",2006-06,146.0
"Tucson, AZ",2006-07,145.0
"Tucson, AZ",2006-08,145.0
"Tucson, AZ",2006-09,145.0
"Tucson, AZ",2006-10,144.0
"Tucson, AZ",2006-11,143.0
"Tucson, AZ",2006-12,142.0
"Tucson, AZ",2007-01,142.0
"Tucson, AZ",2007-02,142.0
"Tucson, AZ",2007-03,141.0
"Tucson, AZ",2007-04,141.0
"Tucson, AZ",2007-05,140.0
"Tucson, AZ",2007-06,139.0
"Tucson, AZ",2007-07,138.0
"Tucson, AZ",2007-08,137.0
"Tucson, AZ",2007-09,136.0
"Tucson, AZ",2007-10,135.0
"Tucson, AZ",2007-11,134.0
"Tucson, AZ",2007-12,133.0
"Tucson, AZ",2008-01,132.0
"Tucson, AZ",2008-02,130.0
"Tucson, AZ",2008-03,128.0
"Tucson, AZ",2008-04,127.0
"Tucson, AZ",2008-05,125.0
"Tucson, AZ",2008-06,124.0
"Tucson, AZ",2008-07,122.0
"Tucson, AZ",2008-08,121.0
"Tucson, AZ",2008-09,120.0
"Tucson, AZ",2008-10,119.0
"Tucson, AZ",2008-11,117.0
"Tucson, AZ",2008-12,116.0
"Tucson, AZ",2009-01,115.0
"Tucson, AZ",2009-02,114.0
"Tucson, AZ",2009-03,112.0
"Tucson, AZ",2009-04,111.0
"Tucson, AZ",2009-05,109.0
"Tucson, AZ",2009-06,108.0
"Tucson, AZ",2009-07,107.0
"Tucson, AZ",2009-08,106.0
"Tucson, AZ",2009-09,105.0
"Tucson, AZ",2009-10,104.0
"Tucson, AZ",2009-11,103.0
"Tucson, AZ",2009-12,102.0
"Tucson, AZ",2010-01,101.0
"Tucson, AZ",2010-02,100.0
"Tucson, AZ",2010-03,100.0
"Tucson, AZ",2010-04,100.0
"Tucson, AZ",2010-05,99.0
"Tucson, AZ",2010-06,98.0
"Tucson, AZ",2010-07,97.0
"Tucson, AZ",2010-08,96.0
"Tucson, AZ",2010-09,96.0
"Tucson, AZ",2010-10,94.0
"Tucson, AZ",2010-11,93.0
"Tucson, AZ",2010-12,92.0
"Tucson, AZ",2011-01,91.0
"Tucson, AZ",2011-02,90.0
"Tucson, AZ",2011-03,88.0
"Tucson, AZ",2011-04,87.0
"Tucson, AZ",2011-05,85.0
"Tucson, AZ",2011-06,84.0
"Tucson, AZ",2011-07,83.0
"Tucson, AZ",2011-08,81.0
"Tucson, AZ",2011-09,80.0
"Tucson, AZ",2011-10,79.0
"Tucson, AZ",2011-11,79.0
"Tucson, AZ",2011-12,80.0
"Tucson, AZ",2012-01,80.0
"Tucson, AZ",2012-02,80.0
"Tucson, AZ",2012-03,81.0
"Tucson, AZ",2012-04,81.0
"Tucson, AZ",2012-05,81.0
"Tucson, AZ",2012-06,82.0
"Tucson, AZ",2012-07,83.0
"Tucson, AZ",2012-08,83.0
"Tucson, AZ",2012-09,84.0
"Tucson, AZ",2012-10,84.0
"Tucson, AZ",2012-11,84.0
"Tucson, AZ",2012-12,85.0
"Tucson, AZ",2013-01,86.0
"Tucson, AZ",2013-02,86.0
"Tucson, AZ",2013-03,87.0
"Tucson, AZ",2013-04,88.0
"Tucson, AZ",2013-05,89.0
"Tucson, AZ",2013-06,90.0
"Tucson, AZ",2013-07,90.0
"Tucson, AZ",2013-08,91.0
"Tucson, AZ",2013-09,92.0
"Tucson, AZ",2013-10,92.0
"Tucson, AZ",2013-11,93.0
"Tucson, AZ",2013-12,93.0
"Tucson, AZ",2014-01,94.0
"Tucson, AZ",2014-02,94.0
"Tucson, AZ",2014-03,94.0
"Tucson, AZ",2014-04,94.0
"Tucson, AZ",2014-05,94.0
"Tucson, AZ",2014-06,95.0
"Tucson, AZ",2014-07,95.0
"Tucson, AZ",2014-08,95.0
"Tucson, AZ",2014-09,96.0
"Tucson, AZ",2014-10,96.0
"Tucson, AZ",2014-11,96.0
"Tucson, AZ",2014-12,96.0
"Tucson, AZ",2015-01,96.0
"Tucson, AZ",2015-02,97.0
"Tucson, AZ",2015-03,97.0
"Tucson, AZ",2015-04,97.0
"Tucson, AZ",2015-05,98.0
"Tucson, AZ",2015-06,98.0
"Tucson, AZ",2015-07,98.0
"Tucson, AZ",2015-08,99.0
"Tucson, AZ",2015-09,99.0
"Tucson, AZ",2015-10,99.0
"Tucson, AZ",2015-11,100.0
"Tucson, AZ",2015-12,100.0
"Tucson, AZ",2016-01,100.0
"Tucson, AZ",2016-02,101.0
"Tucson, AZ",2016-03,102.0
"Tucson, AZ",2016-04,102.0
"Tucson, AZ",2016-05,103.0
"Tucson, AZ",2016-06,103.0
"Tucson, AZ",2016-07,104.0
"Tucson, AZ",2016-08,105.0
"Tucson, AZ",2016-09,106.0
"Tucson, AZ",2016-10,107.0
"Tucson, AZ",2016-11,107.0
"Tucson, AZ",2016-12,107.0
"Tucson, AZ",2017-01,108.0
"Tucson, AZ",2017-02,109.0
"Tucson, AZ",2017-03,109.0
"Tucson, AZ",2017-04,110.0
"Tucson, AZ",2017-05,111.0
"Tucson, AZ",2017-06,111.0
"Tucson, AZ",2017-07,112.0
"Tucson, AZ",2017-08,113.0
"Tucson, AZ",2017-09,114.0
"Tucson, AZ",2017-10,115.0
"Tucson, AZ",2017-11,116.0
"Tucson, AZ",2017-12,117.0
"Tucson, AZ",2018-01,118.0
"Tucson, AZ",2018-02,119.0
"Tucson, AZ",2018-03,119.0
"Portland, OR",1996-04,85.0
"Portland, OR",1996-05,85.0
"Portland, OR",1996-06,86.0
"Portland, OR",1996-07,87.0
"Portland, OR",1996-08,88.0
"Portland, OR",1996-09,88.0
"Portland, OR",1996-10,89.0
"Portland, OR",1996-11,90.0
"Portland, OR",1996-12,91.0
"Portland, OR",1997-01,91.0
"Portland, OR",1997-02,92.0
"Portland, OR",1997-03,92.0
"Portland, OR",1997-04,93.0
"Portland, OR",1997-05,93.0
"Portland, OR",1997-06,94.0
"Portland, OR",1997-07,94.0
"Portland, OR",1997-08,95.0
"Portland, OR",1997-09,95.0
"Portland, OR",1997-10,96.0
"Portland, OR",1997-11,96.0
"Portland, OR",1997-12,97.0
"Portland, OR",1998-01,97.0
"Portland, OR",1998-02,98.0
"Portland, OR",1998-03,98.0
"Portland, OR",1998-04,98.0
"Portland, OR",1998-05,98.0
"Portland, OR",1998-06,98.0
"Portland, OR",1998-07,99.0
"Portland, OR",1998-08,99.0
"Portland, OR",1998-09,100.0
"Portland, OR",1998-10,100.0
"Portland, OR",1998-11,101.0
"Portland, OR",1998-12,101.0
"Portland, OR",1999-01,102.0
"Portland, OR",1999-02,102.0
"Portland, OR",1999-03,103.0
"Portland, OR",1999-04,103.0
"Portland, OR",1999-05,103.0
"Portland, OR",1999-06,103.0
"Portland, OR",1999-07,104.0
"Portland, OR",1999-08,104.0
"Portland, OR",1999-09,105.0
"Portland, OR",1999-10,106.0
"Portland, OR",1999-11,106.0
"Portland, OR",1999-12,106.0
"Portland, OR",2000-01,106.0
"Portland, OR",2000-02,106.0
"Portland, OR",2000-03,107.0
"Portland, OR",2000-04,107.0
"Portland, OR",2000-05,107.0
"Portland, OR",2000-06,107.0
"Portland, OR",2000-07,108.0
"Portland, OR",2000-08,108.0
"Portland, OR",2000-09,108.0
"Portland, OR",2000-10,108.0
"Portland, OR",2000-11,109.0
"Portland, OR",2000-12,109.0
"Portland, OR",2001-01,110.0
"Portland, OR",2001-02,111.0
"Portland, OR",2001-03,111.0
"Portland, OR",2001-04,112.0
"Portland, OR",2001-05,112.0
"Portland, OR",2001-06,113.0
"Portland, OR",2001-07,113.0
"Portland, OR",2001-08,114.0
"Portland, OR",2001-09,114.0
"Portland, OR",2001-10,115.0
"Portland, OR",2001-11,116.0
"Portland, OR",2001-12,116.0
"Portland, OR",2002-01,117.0
"Portland, OR",2002-02,118.0
"Portland, OR",2002-03,119.0
"Portland, OR",2002-04,119.0
"Portland, OR",2002-05,120.0
"Portland, OR",2002-06,121.0
"Portland, OR",2002-07,122.0
"Portland, OR",2002-08,122.0
"Portland, OR",2002-09,122.0
"Portland, OR",2002-10,123.0
"Portland, OR",2002-11,124.0
"Portland, OR",2002-12,125.0
"Portland, OR",2003-01,126.0
"Portland, OR",2003-02,127.0
"Portland, OR",2003-03,128.0
"Portland, OR",2003-04,129.0
"Portland, OR",2003-05,129.0
"Portland, OR",2003-06,130.0
"Portland, OR",2003-07,130.0
"Portland, OR",2003-08,131.0
"Portland, OR",2003-09,132.0
"Portland, OR",2003-10,133.0
"Portland, OR",2003-11,134.0
"Portland, OR",2003-12,134.0
"Portland, OR",2004-01,135.0
"Portland, OR",2004-02,136.0
"Portland, OR",2004-03,137.0
"Portland, OR",2004-04,137.0
"Portland, OR",2004-05,138.0
"Portland, OR",2004-06,139.0
"Portland, OR",2004-07,140.0
"Portland, OR",2004-08,142.0
"Portland, OR",2004-09,143.0
"Portland, OR",2004-10,145.0
"Portland, OR",2004-11,147.0
"Portland, OR",2004-12,149.0
"Portland, OR",2005-01,150.0
"Portland, OR",2005-02,152.0
"Portland, OR",2005-03,154.0
"Portland, OR",2005-04,157.0
"Portland, OR",2005-05,160.0
"Portland, OR",2005-06,163.0
"Portland, OR",2005-07,166.0
"Portland, OR",2005-08,169.0
"Portland, OR",2005-09,172.0
"Portland, OR",2005-10,175.0
"Portland, OR",2005-11,178.0
"Portland, OR",2005-12,182.0
"Portland, OR",2006-01,185.0
"Portland, OR",2006-02,186.0
"Portland, OR",2006-03,188.0
"Portland, OR",2006-04,189.0
"Portland, OR",2006-05,192.0
"Portland, OR",2006-06,195.0
"Portland, OR",2006-07,197.0
"Portland, OR",2006-08,198.0
"Portland, OR",2006-09,199.0
"Portland, OR",2006-10,199.0
"Portland, OR",2006-11,199.0
"Portland, OR",2006-12,199.0
"Portland, OR",2007-01,200.0
"Portland, OR",2007-02,200.0
"Portland, OR",2007-03,200.0
"Portland, OR",2007-04,201.0
"Portland, OR",2007-05,202.0
"Portland, OR",2007-06,202.0
"Portland, OR",2007-07,202.0
"Portland, OR",2007-08,201.0
"Portland, OR",2007-09,201.0
"Portland, OR",2007-10,201.0
"Portland, OR",2007-11,200.0
"Portland, OR",2007-12,199.0
"Portland, OR",2008-01,198.0
"Portland, OR",2008-02,198.0
"Portland, OR",2008-03,198.0
"Portland, OR",2008-04,197.0
"Portland, OR",2008-05,196.0
"Portland, OR",2008-06,194.0
"Portland, OR",2008-07,193.0
"Portland, OR",2008-08,191.0
"Portland, OR",2008-09,190.0
"Portland, OR",2008-10,188.0
"Portland, OR",2008-11,187.0
"Portland, OR",2008-12,186.0
"Portland, OR",2009-01,186.0
"Portland, OR",2009-02,185.0
"Portland, OR",2009-03,183.0
"Portland, OR",2009-04,180.0
"Portland, OR",2009-05,178.0
"Portland, OR",2009-06,176.0
"Portland, OR",2009-07,175.0
"Portland, OR",2009-08,174.0
"Portland, OR",2009-09,174.0
"Portland, OR",2009-10,174.0
"Portland, OR",2009-11,174.0
"Portland, OR",2009-12,173.0
"Portland, OR",2010-01,172.0
"Portland, OR",2010-02,171.0
"Portland, OR",2010-03,172.0
"Portland, OR",2010-04,172.0
"Portland, OR",2010-05,172.0
"Portland, OR",2010-06,171.0
"Portland, OR",2010-07,169.0
"Portland, OR",2010-08,168.0
"Portland, OR",2010-09,166.0
"Portland, OR",2010-10,164.0
"Portland, OR",2010-11,163.0
"Portland, OR",2010-12,162.0
"Portland, OR",2011-01,161.0
"Portland, OR",2011-02,160.0
"Portland, OR",2011-03,158.0
"Portland, OR",2011-04,157.0
"Portland, OR",2011-05,156.0
"Portland, OR",2011-06,156.0
"Portland, OR",2011-07,156.0
"Portland, OR",2011-08,157.0
"Portland, OR",2011-09,158.0
"Portland, OR",2011-10,158.0
"Portland, OR",2011-11,157.0
"Portland, OR",2011-12,157.0
"Portland, OR",2012-01,157.0
"Portland, OR",2012-02,157.0
"Portland, OR",2012-03,159.0
"Portland, OR",2012-04,160.0
"Portland, OR",2012-05,161.0
"Portland, OR",2012-06,162.0
"Portland, OR",2012-07,163.0
"Portland, OR",2012-08,164.0
"Portland, OR",2012-09,166.0
"Portland, OR",2012-10,167.0
"Portland, OR",2012-11,168.0
"Portland, OR",2012-12,170.0
"Portland, OR",2013-01,172.0
"Portland, OR",2013-02,173.0
"Portland, OR",2013-03,175.0
"Portland, OR",2013-04,178.0
"Portland, OR",2013-05,181.0
"Portland, OR",2013-06,183.0
"Portland, OR",2013-07,185.0
